url	title	author	publish_time	comment_count	digg_count	collect_count
https://www.douyin.com/video/7356122284664343808	精于算计作茧自缚，最终难逃法网 找到背债人榨干价值后直接踢开#背债人 #贷款 #普法宣传 #上海房产 #今日说法	喵喵625	2024-04-10 14:31:55	59	604	283
https://www.douyin.com/video/7324193382924946724	多学知识 少上当 天下没有免费的午餐 你现在套进去的是你的未来#贷款 #揭秘 #背债人	河南大姚	2024-01-15 13:31:13	14	60	7
https://www.douyin.com/video/7332040066467974411	楼市动荡，“职业背债人”正在掏空银行，背后风险一触即发！ #职业背债人  #金融  #银行  #征信  #经济	保德全	2024-02-05 17:00:00	63	1620	613
https://www.douyin.com/video/7392981432659905827	#负债前行 曾经也是一个风光的公司老板，如今又要从头开始#只有经历过的人才会懂 #扎心现实 #情感共鸣	伟哥（负债前行）	2024-07-18 22:23:54	7728	31454	3256
https://www.douyin.com/video/7376641393592257792	一条视频告诉你什么是职业背债人，防止上当！#金融 #认知 #内容过于真实 #揭秘	嘉茵 广州金融	2024-06-04 21:36:13	163	1762	549
https://www.douyin.com/video/7356879611545816330	卷钱跑路！闭店产业链背后：#偏远地区老人与赌徒成职业背债人 每单能收3万元到5万元。#跑路 #职业闭店人	中新经纬	2024-04-12 15:30:25	1333	5470	1060
https://www.douyin.com/video/7300557936672214283	"警惕！你身边
比缅北更可怕的黑产业#行业揭秘 #背债人 #缅北"	乐姐餐饮笔记	2023-11-12 20:54:15	494	1419	250
https://www.douyin.com/video/7230649777887726883	背债人新骗局又来袭，一定要转发给身边人亲人，擦亮眼睛远离陷阱！#谨防上当受骗 #被骗记录 #全民反诈	没有尾巴的鱼	2023-05-08 11:34:13	3491	26978	15787
https://www.douyin.com/video/7346199324361084171	揭露行业真｜相比缅北诈马扁更可怕之职业背债人#银行#贷款#背债人#银行知识#苏州金融 贷款｜负债整合优化｜平网贷｜个人平网贷｜贷款融资｜企业融资｜房产抵押｜房产抵押贷｜个人贷款｜个人借贷｜银行贷款｜信用贷｜公积金贷款｜公积金信贷｜低息贷款｜贷款	苏州金融姐	2024-03-14 20:45:24	39	182	19
https://www.douyin.com/video/7325733718553922831	什么都不用干？就能挣几十万？#职业背债人	嘉露玩车	2024-01-19 17:08:32	296	7369	672
https://www.douyin.com/video/7338260388229745955	"企业孵化≠背债
#商业思维 #干货分享"	由東家👲闹钱十来年	2024-02-22 11:18:22	5	40	5
https://www.douyin.com/video/7324911144676740391	#揭秘 #职业背债人 一定要小心！	黄一米（优品）	2024-01-17 11:56:29	2975	26419	11252
https://www.douyin.com/video/7391765655164423464	山东省乐陵市，买车背后的秘密（新鲜的） #真实事件 #根据真实案例改编 #案件记录 #真实案件纪实 #我的观影报告	驴肉说案	2024-07-15 15:46:03	2493	11363	1981
https://www.douyin.com/video/7338260388229745955	"企业孵化≠背债
#商业思维 #干货分享"	由東家👲闹钱十来年	2024-02-22 11:18:22	5	40	5
https://www.douyin.com/video/7230649777887726883	背债人新骗局又来袭，一定要转发给身边人亲人，擦亮眼睛远离陷阱！#谨防上当受骗 #被骗记录 #全民反诈	没有尾巴的鱼	2023-05-08 11:34:13	3491	26978	15787
https://www.douyin.com/video/7388495153293462835	青岛出现了一个比缅北诈骗还恐怖的新型骗局#公积金贷款 #银行贷款 #个体工商户 #金融 #负债前行	青岛老伍话说	2024-07-06 20:14:52	154	4011	3018
https://www.douyin.com/video/7324911144676740391	#揭秘 #职业背债人 一定要小心！	黄一米（优品）	2024-01-17 11:56:29	2975	26419	11252
https://www.douyin.com/video/7395914313266957577	给别人一次机会，也给咱自己一次机会#负债前行 #银行贷款 #助贷小卡拉咪	明宇侃金融	2024-07-26 20:04:58	5	33	7
https://www.douyin.com/video/7356852029605629203	为什么你的款要不回来了？职业背债人你听说过吗？#职业背债人 #欠钱不还 #债务纠纷 #欠钱不还怎么办 #负债前行 @抖音小助手	北京杨律师	2024-04-12 13:43:26	34	382	50
https://www.douyin.com/video/7350616785646865699	未来的年轻人根本不用担心就业，和职业背债人	在下刀哥	2024-03-26 18:27:39	12	50	8
https://www.douyin.com/video/7396158319770996031	#工程骗局#负债前行 #贷款 #逾期 #金融常识	王经理金融逾期	2024-07-27 11:51:53	11	183	48
https://www.douyin.com/video/7337892118733671691	职业背债人骗局#职业背债人 #骗局揭秘 #负债#贷款 #阿贵南昌金融	贵哥江西派链助融	2024-02-21 11:29:17	2	8	0
url	title	author	publish_time	comment_count	digg_count	collect_count
https://www.douyin.com/video/7396202478875807014	负债平台太多，逾期还不上了怎么办？ #法律咨询 #负债 #逾期 #抖来学法 #律师	叶律师在广州（债权债务）	2024-07-27 14:43:20	83	674	116
https://www.douyin.com/video/7279313728351358260	#律师#职业背债人 #律师	oldarmydoctor	2023-09-16 14:55:14	8	108	8
https://www.douyin.com/video/7395862617174084876	房子俞期半年，行里上门收房！#逾期 #负债 #法拍	李大咨询	2024-07-26 16:44:22	57	784	286
https://www.douyin.com/video/7310094919211699508	帮人背债，酬劳百万？#背债人#诈骗#2023抖来普法#成都中院#熊猫法官 第七期	成都中院	2023-12-08 13:41:56	1276	3589	427
https://www.douyin.com/video/7326100717796723978	拍拍照就月入几十万？职业“背债人”套路一定要警惕！ #避坑指南	陈老师估车	2024-01-20 16:52:49	135	8171	606
https://www.douyin.com/video/7308886633091271987	@贵公子 职业背债人我讲了满意不？#一个敢说真话的房产人 #买房那些事 #老百姓关心的话题 #上抖音看好房	小兵说房-炫唐房产	2023-12-05 07:33:07	20	39	18
https://www.douyin.com/video/7327974790206147892	#职业背债人背后黑幕 #避坑防骗#做局手段#光头拆局#商业谋略	光头贝拆局	2024-01-25 18:04:56	400	7223	1642
https://www.douyin.com/video/7395766466399816979	小崔又又又更新催收方式，一定要了解，不然吃大亏！！ #逾期 #逾期协商 #负债 #负债前行 #催收	浩浩聊债务	2024-07-26 10:31:20	2	16	6
https://www.douyin.com/video/7395862617174084876	房子俞期半年，行里上门收房！#逾期 #负债 #法拍	李大咨询	2024-07-26 16:44:22	57	784	286
https://www.douyin.com/video/7308886633091271987	@贵公子 职业背债人我讲了满意不？#一个敢说真话的房产人 #买房那些事 #老百姓关心的话题 #上抖音看好房	小兵说房-炫唐房产	2023-12-05 07:33:07	20	39	18
https://www.douyin.com/video/7396453211139230995	#金融常识 #认知 #成都 #同城 #商业	四川钱钱姐	2024-07-28 06:56:20	46	170	27
https://www.douyin.com/video/7350891492635921701	刚传到徐州，远离楼市里的职业背债人#职业背债人 #徐州房产 #房产知识 #房哥李vc #一个敢说真话的房产人	创寓【房哥李vc】招团队	2024-03-27 12:13:27	453	4226	1504
https://www.douyin.com/video/7395937964234198322	这就是现实，这就是人性，你有没有亲朋好友，就看你有没有钱#只有经历过的人才会懂 #扎心现实#负债前行	努力的燕子	2024-07-26 21:36:43	75	263	16
https://www.douyin.com/video/7396642834822090003	负债人一定要知道的3个电话 #负债人 #金融常识 #老百姓关心的话题 #中山	中山金融老张	2024-07-28 19:12:29	0	10	5
https://www.douyin.com/video/7395867538371972386	束缚住负债人的手脚，结果只能是双输局面#负债前行 #走出低谷 #创业	@刘懂/轻创	2024-07-26 17:03:36	10	44	6
https://www.douyin.com/video/7338239896756309282	#职业背债人 你了解吗？聊聊…#同城优先推荐 #解决你的经济难题 #企业服务	重庆燕儿	2024-02-22 09:58:51	2	12	2
https://www.douyin.com/video/7396222214762188086	你有负债吗？你的负债可以当钱花吗？ #短剧 #我的负债是宝贝 #品帅首部短剧 #热门短剧推荐 	品帅有戏	2024-07-28 17:30:44	18	495	91
https://www.douyin.com/video/7358788516085566746	催收巨头湖南永雄，金盆洗手。催收行业还能不能干？#催收 #负债前行	涛哥金融圈	2024-04-17 18:57:54	14	292	86
https://www.douyin.com/video/7358788516085566746	催收巨头湖南永雄，金盆洗手。催收行业还能不能干？#催收 #负债前行	涛哥金融圈	2024-04-17 18:57:54	14	292	86
https://www.douyin.com/video/7340583024385477926	"为老公背负巨额债务，那么谁可以为你还呢？ 到底谁坑了你？
为老公背负巨额债务，那么谁可以为你还呢？
#人性  #认知  #家庭情感"	大齐人性智慧 邓伯深	2024-02-28 17:31:29	3	27	6
https://www.douyin.com/video/7367245483732913442	“职业闭店”中的一个关键环节，就是找到一个“背债人”成为企业法人，为企业的债务顶包，让真正的企业负责人得以携款跑路。这些“背债人”实质上就是信用状况良好的“白户”。	齐鲁晚报·果然视频	2024-05-10 13:55:21	3424	47040	9728
https://www.douyin.com/video/7352157752912907546	#鄂尔多斯 #热门网贷的套路，一定要避坑#贷款	东胜 金服咨询	2024-03-30 22:07:12	6	126	24
https://www.douyin.com/video/7301915022236617994	揭秘职业背债人黑幕，中招后很难翻身，什么都不做，却能一夜暴富#一个敢说真话的房产人 #现实社会 #主打的就是一个真实 #背债人 #黄老师说房	黄老师说房（泸州）	2023-11-16 12:39:47	353	5093	1671
https://www.douyin.com/video/7396216146241867020	及时止损才是上岸的第一步，当你撑不住的时候自己一个人扛，别把你的父母，亲戚，朋友拖下水，要不到头来，你不光失去钱，还失去亲戚朋友……#扎心现实#记录真实生活#只有经历过的才懂#熬过低谷#及时止损@DOU+小助手	英烨法律服务咨询有限公司	2024-07-27 15:36:20	33	203	22
https://www.douyin.com/video/7396222237835005203	你有负债吗？你的负债可以当钱花吗？ #短剧 #我的负债是宝贝 #品帅首部短剧 #热门短剧推荐 	品帅有戏	2024-07-28 17:30:45	13	474	92
https://www.douyin.com/video/7396550197154778383	挑战负债4000元城市生存 从8月1日开始，我要挑战城市生存，希望大家支持#挑战城市生存 #挑战 #城市生存 #求生 #负债	小安弟爱折腾	2024-07-28 13:12:37	0	1	0
https://www.douyin.com/video/7396222311872990527	你有负债吗？你的负债可以当钱花吗？ #短剧 #我的负债是宝贝 #品帅首部短剧 #热门短剧推荐 	品帅有戏	2024-07-28 17:30:50	1	10	2
https://www.douyin.com/video/7306344148498517260	套路深，你懂的如何分辨吗？#资产#轻资产创业 #投资 #不良资产处置	特殊资产管理-杨	2023-11-28 11:07:03	4	16	1
https://www.douyin.com/video/7306344148498517260	套路深，你懂的如何分辨吗？#资产#轻资产创业 #投资 #不良资产处置	特殊资产管理-杨	2023-11-28 11:07:03	4	16	1
https://www.douyin.com/video/7350251111447563532	职业关店人，也是职业背债人的另路手法！#段成 #金融 #揭秘骗局	段成 金融顾问	2024-03-25 18:48:25	1575	26353	5827
https://www.douyin.com/video/7320185687544876298	#背债人 #负债 什么是职业背债人	荆州金融王晨	2024-01-04 18:19:14	4	28	2
https://www.douyin.com/video/7299036338903371008	一个二货老板的日常生活#金融#助贷@二货老板信息咨询	二货老板的日常生活	2023-11-08 18:28:54	14	52	10
https://www.douyin.com/video/7395520582881676582	过期了，是没有办法完全停催的 #负债 #负债前行 #负债人的心声	梁老师说债务协商	2024-07-27 06:25:00	2	136	43
https://www.douyin.com/video/7290483581791604004	警惕枣庄新骗局，职业背债人。#山亭 #同城房产 #枣庄 #山亭房产 #银行贷款	山亭房产小李	2023-10-16 17:19:54	7	45	5
https://www.douyin.com/video/7347305549265931547	谨防高薪陷阱#背债人#高薪骗局#找工作	新新焦点	2024-03-17 20:18:08	243	8492	1230
https://www.douyin.com/video/7323874465274776847	比缅北诈骗还要恐怖的行业#职业背债人	暮之雪	2024-01-14 16:53:38	6389	46792	17486
https://www.douyin.com/video/7395822041854659891	快递小哥38天还清70万的方法，值得借鉴 快递小哥38天还清70万的方法，值得借鉴#创业 #商业思维	破点思维教育	2024-07-26 14:06:58	3	23	15
https://www.douyin.com/video/7331251155399413007	什么是“背债人”一次性讲清楚，谨防受骗。#负债 #还债 #贷款 #背债人	信房企顾问	2024-02-03 13:59:00	5	13	1
https://www.douyin.com/video/7329824336422898983	靠不要脸赚钱 揭秘“职业背债人”#失信人 #征信 #破产 #财经 #经济	马江博说趋势	2024-01-30 17:42:55	8	1291	151
https://www.douyin.com/video/7395925257908997386	谁能理解负债人的心酸，请多给我们一点时间吧#负债前行#只有经历过的人才会懂 #负债人的压力	不放弃的艳子	2024-07-26 20:47:36	313	2265	187
https://www.douyin.com/video/7328315270336941327	职业背债人 新骗局#背债人的生活 #银行贷款 #金融行业揭秘	加姐聊金融	2024-01-26 16:06:12	52	78	29
https://www.douyin.com/video/7396361970640801051	你有负债吗？你的负债可以当钱花吗？ #短剧 #我的负债是宝贝 #品帅首部短剧 	品帅有戏	2024-07-28 17:32:46	46	2553	206
https://www.douyin.com/video/7371354273646513460	你的身份证可能值一个亿#北京律师 #法律咨询 #职业背债人 #债务 #身份证	孙树明律师	2024-05-21 20:30:00	220	4947	1200
https://www.douyin.com/video/7395837038395755802	总负债突破3万亿！十四亿人竟供不起中国电力？怪员工福利太高？	今财社	2024-07-26 15:05:21	6	83	18
https://www.douyin.com/video/7396222239357652287	你有负债吗？你的负债可以当钱花吗？ #短剧 #我的负债是宝贝 #品帅首部短剧 #热门短剧推荐 	品帅有戏	2024-07-28 17:30:43	17	666	107
https://www.douyin.com/video/7371829712768765234	职业闭店人3个月到手500万 职业闭店人3个月到手500万#套路 #避坑指南 #骗局揭秘 #背债人	重庆法拍房代姐姐（招选房师）	2024-05-22 22:24:28	361	3258	889
https://www.douyin.com/video/7377328457950186761	利用小白当马仔，在培养，再出卖，标准化流程都可以sop化啦！#观点分享 #人生经验 #日常分享 #个人观点 #背债人	铲子哥；在魔都	2024-06-06 18:02:19	27	291	56
https://www.douyin.com/video/7396222383805271350	你有负债吗？你的负债可以当钱花吗？ #短剧 #我的负债是宝贝 #品帅首部短剧 #热门短剧推荐 	品帅有戏	2024-07-28 17:30:56	1	11	1
https://www.douyin.com/video/7346136721433562380	新型诈骗职业，背债人。在卖房子的房东一定要注意了，碰到不还价的，不一定是好事。#一个敢说真话的房产人 #2024房地产走势 #不得不听的置业建议 #上海买房 #三毛说房	上海栩嘉翼房地产顾问有限公司	2024-03-14 16:42:33	202	3099	1236
https://www.douyin.com/video/7303492935176228150	#石家庄#背债人 你们身边有这样的人吗？ 他们的生活是啥样的	冯少爷	2023-11-20 18:42:49	42	131	32
https://www.douyin.com/video/7395894559915412790	我明明都有拼命的赚钱，换来的却是320万的欠款，到底是哪个环节出了错#负债前行 #只有经历过的人才会懂 #扎心现实	阿辉不放弃	2024-07-26 18:48:22	65	244	41
https://www.douyin.com/video/7304101243314605347	醒醒吧兄弟们，千万别想着不劳而获，这个东西真背不得！#背债人 #汽车租赁公司 #汽车热心人 #抖音共创计划	真话厂厂长	2023-11-22 10:03:39	309	4108	359
https://www.douyin.com/video/7329107721813298483	#金融常识 #江西南昌 #经验分享 #背债人 #防坑指南	南昌金鑫企融宁财神2	2024-01-31 21:20:00	4	7	0
https://www.douyin.com/video/7330644154294258981	负债1600多万的老大哥，现在是什么状态#负债 #老板 #压力 #经济 #沈阳短视频运营	阿专儿爱发光	2024-02-01 22:43:56	17	71	10
https://www.douyin.com/video/7391792216710122787	山东乐陵：一次简单的挂牌，掀开资金上亿元的诈骗 #大案纪实 #真实事件 #案件故事 #大案纪实故事 #我的观影报告	驴三侦探日记	2024-07-15 17:29:05	75	1592	508
https://www.douyin.com/video/7327144864032787747	比缅北诈骗还可怕的新型骗术，职业背债人，正在我们身边潜伏。#职业背债人  @DOU+小助手	虚拟主播	2024-01-23 12:24:27	2	9	1
https://www.douyin.com/video/7394772450136935718	个人户包牌包税车又爆雷，这种车牵扯到套现灰产链，很容易产生问题，包牌车还是汽车公司户的比较稳妥	融创汽车	2024-07-23 18:14:02	1666	15684	2474
https://www.douyin.com/video/7297159851308797211	职业背债人～#说点大实话 #一个敢说真话的房产人 #内容过于真实不接受反驳	买房课代表z	2023-11-03 17:07:11	4	20	1
https://www.douyin.com/video/7359889420331257125	新型骗局来了 什么叫做#职业背债人 看完你就明白了，只要你担心你就废了#一个敢说真话的房产人 #说真话	云南忠哥说房	2024-04-20 18:09:58	89	999	342
https://www.douyin.com/video/7326532907550395674	#创业项目 #轻资产创业 #行业揭秘 #普通人创业 #职业背债人 这些人真的是毫无低线，你看完以后告诉身边人不要上当。	小彤创业社	2024-01-21 20:49:40	2	8	2
https://www.douyin.com/video/7284177338349210941	天上不会掉馅饼#天上掉馅饼地上有陷阱 #职业背债人应该引起重视 #防骗全民行	专哥很专业	2023-09-29 17:28:35	2	28	4
https://www.douyin.com/video/7297450058201484579	了解了解职业背债人#房产#职业被债人 #一个敢说真话的房产人 #抖音房产 #楼市	云湖里·老陈（销售）	2023-11-04 11:53:23	3	14	1
https://www.douyin.com/video/7288282954055437607	4块石头贷款8个亿？金融套利的手段罢了！ #贷款 #银行 #金融 #套利 #资本 #背债人	西湖队长	2023-10-10 19:00:00	1522	26370	5117
https://www.douyin.com/video/7396243396223946003	#济南 #同城发现 #热点 #老百姓关心的话题 #金融助贷	刘下聊两句	2024-07-27 17:22:06	3168	3112	89
https://www.douyin.com/video/7396222361827167507	你有负债吗？你的负债可以当钱花吗？ #短剧 #我的负债是宝贝 #品帅首部短剧 #热门短剧推荐 	品帅有戏	2024-07-28 17:30:54	0	8	1
https://www.douyin.com/video/7396167961419025705	投资学区房血亏400万，北京中产阶级变负债底层	杨小强来了	2024-07-27 12:29:27	345	1138	223
https://www.douyin.com/video/7338092909985598772	你知道什么叫“背债人”吗？ 比缅北还要恐怖的骗局#背债人 #北京房产 #回龙观 #房产知识 #贷款 @抖音创作者中心	蒋同学甄选京房	2024-02-22 18:05:00	2	13	2
https://www.douyin.com/video/7394746804153224463	负债逾期30万这5个动作我们一定要做#负债前行 #法律 #财经 #经济 #金融	龙卫星律师	2024-07-26 10:00:00	3	21	8
https://www.douyin.com/video/7396222434157923638	你有负债吗？你的负债可以当钱花吗？ #短剧 #我的负债是宝贝 #品帅首部短剧 #热门短剧推荐 	品帅有戏	2024-07-28 17:31:00	0	5	0
https://www.douyin.com/video/7395792724802227456	#负债前行 #负债上岸 #负债人的心声	灼见咨询	2024-07-26 18:15:00	22	126	15
https://www.douyin.com/video/7255270011411893563	催收上门可以，跟他讲清楚以上几点，你请他去都不会去#催收 #法律咨询 #逾期协商 #负债前行 #逾期	41911571779	2023-07-13 19:53:14	9	60	39
https://www.douyin.com/video/7396222374103846155	你有负债吗？你的负债可以当钱花吗？ #短剧 #我的负债是宝贝 #品帅首部短剧 #热门短剧推荐 	品帅有戏	2024-07-28 17:30:55	0	9	0
https://www.douyin.com/video/7357538360417668378	偏远地区老年人成职业背债人	齐鲁晚报·果然视频	2024-04-14 10:06:47	2406	25127	3409
https://www.douyin.com/video/7396250035861654795	因为守信，才导致你会失信#负债前行 #干货分享 #逾期 #宦老师	厚谦律所	2024-07-28 18:30:00	0	3	0
https://www.douyin.com/video/7352829131685448997	工友的真实案例，分享给大家 #中介 #假如人人都说真话 #工厂生活 #防骗 #正能量分享	明正人力培训基地	2024-04-01 17:32:38	14	56	9
https://www.douyin.com/video/7386030235331972403	于哥负债300万后影响了母亲的生活状态，前几天她说她要熬不住了 #负债前行 #负债百万的男人 #底层逆袭 #翻身上岸之路	于哥负债劫❤40岁无房无车未婚负350万	2024-06-30 04:51:32	2220	15289	2147
https://www.douyin.com/video/7220385372654554407	职业背债人#内容过于真实 #吐槽 #社会	爨个门子	2023-04-10 19:42:59	32	136	13
https://www.douyin.com/video/7386030235331972403	于哥负债300万后影响了母亲的生活状态，前几天她说她要熬不住了 #负债前行 #负债百万的男人 #底层逆袭 #翻身上岸之路	于哥负债劫❤40岁无房无车未婚负350万	2024-06-30 04:51:32	2220	15289	2147
https://www.douyin.com/video/7220385372654554407	职业背债人#内容过于真实 #吐槽 #社会	爨个门子	2023-04-10 19:42:59	32	136	13
https://www.douyin.com/video/7395026275468971279	毕业三年负债十几万如何上岸？#负债前行 #法律 #金融 #经济 #财经	龙卫星律师	2024-07-28 18:00:00	0	10	0
https://www.douyin.com/video/7396222279362891027	你有负债吗？你的负债可以当钱花吗？ #短剧 #我的负债是宝贝 #品帅首部短剧 #热门短剧推荐 	品帅有戏	2024-07-28 17:30:48	11	24	0
https://www.douyin.com/video/7361375262644194569	有钱人都不傻，特别有钱就签婚前协议，一般有钱就一起背债#情感 #恋爱 #脱单	淇淇教你谈恋爱	2024-04-24 18:15:58	2210	2819	392
https://www.douyin.com/video/7278295321728290085	背债人，花20万买你以后的前途，亏了还是赚了#背债人 #银行贷款 #营业执照 #财税 #开公司	唐生创业取经.	2023-09-13 21:03:50	5	18	0
https://www.douyin.com/video/7396272758335802661	逾期后三句话不要说！#负债前行 #创业者共勉 #经验分享	风云杨哥	2024-07-27 19:15:53	7	467	640
https://www.douyin.com/video/7331710451358731559	#上热门 职业背债人，又一新型骗局#金融常识 #银行贷款 #中小微企业 #负债前行	陕西金融蔡总	2024-02-04 19:41:42	5	29	4
https://www.douyin.com/video/7299703796651937024	背债的一定要注意了？？避坑#金融常识 #每天学习一点点	sky	2023-11-10 13:39:08	10	1057	32
https://www.douyin.com/video/7337322781379513652	#职业背债人 #助贷#贷款中介 #黑中介的噩梦	吃吃吃吃不下了	2024-02-19 22:39:59	6	26	2
https://www.douyin.com/video/7396205480995097907	比净身出户更可怕的是负债出户#西安律师 #法律咨询 #离婚律师 #婚姻	西安魏律师	2024-07-27 14:55:01	2	6	1
https://www.douyin.com/video/7346126238030908713	欠款3900万，背债人，下半辈子怎么办#金融常识 #负债前行 #武汉同城	武汉简经理	2024-03-14 16:01:56	6	9	0
https://www.douyin.com/video/7007126165282508073	兄弟，祝你早日归来#聊天记录截图##欠钱还钱	领客营销副总监《贵州达摩》	2021-09-13 03:08:34	134	991	19
https://www.douyin.com/video/7395917093771742474	有多少人身处负债希望这段话给你力量 有多少人身处负债希望这段话给你力量#负债 #负债前行 #智慧人生 #走出低谷	重庆法拍房代姐姐（招选房师）	2024-07-26 20:15:48	206	1621	170
https://www.douyin.com/video/7396218342815714598	现在为什么这么多人负债累累呢？#上海 #负债 #如何摆脱负债 #负债人如何翻身上岸 #银行贷款	新解金融服务	2024-07-27 15:44:47	17	147	28
https://www.douyin.com/video/7396222351966276905	你有负债吗？你的负债可以当钱花吗？ #短剧 #我的负债是宝贝 #品帅首部短剧 #热门短剧推荐 	品帅有戏	2024-07-28 17:30:52	0	9	2
https://www.douyin.com/video/7343494019902623030	#贵州兴义 #老百姓关心的话题 比缅北还恐怖 谨防上当受骗家人们#普及知识	兴义铭源河金服 -黄杨	2024-03-07 13:47:27	1	25	4
https://www.douyin.com/video/7304321969837640994	什么是真正的背债人？ 背债是违法的##知识前沿派对#金融知识分享 #说真话 #主打的就是一个真实	仙桃融帅寄卖行周星星（负债优化）	2023-11-23 07:50:00	9	29	4
https://www.douyin.com/video/7395884908054351115	上班族如果负债该怎么办? #上班族 #负债 #金融 #金融常识	北京金融小贤哥	2024-07-27 19:20:00	1	19	0
https://www.douyin.com/video/7396222169618976039	你有负债吗？你的负债可以当钱花吗？ #短剧 #我的负债是宝贝 #品帅首部短剧 #热门短剧推荐 	品帅有戏	2024-07-28 17:30:39	6	158	22
https://www.douyin.com/video/7304321969837640994	什么是真正的背债人？ 背债是违法的##知识前沿派对#金融知识分享 #说真话 #主打的就是一个真实	仙桃融帅寄卖行周星星（负债优化）	2023-11-23 07:50:00	9	29	4
https://www.douyin.com/video/7395876821142736180	父母以为我存款10万，亲戚朋友以为我月入过万，可是我却还负债……你们家人也会这样吗？#日常vlog #存款 #记录真实生活	小吴在努力	2024-07-26 17:39:34	64	149	12
https://www.douyin.com/video/7396222468395928871	你有负债吗？你的负债可以当钱花吗？ #短剧 #我的负债是宝贝 #品帅首部短剧 #热门短剧推荐 	品帅有戏	2024-07-28 17:31:02	1	13	2
https://www.douyin.com/video/7395923603906252072	你们觉得有钱的老板是怎么玩的？#负债前行 #干货分享 #借钱 #债务 #说真话	建湖县邱记水产商贸行	2024-07-26 20:41:07	1	6	2
https://www.douyin.com/video/7282737078159428901	职业背债人越来越多  #背债人  #房地产 	才叔	2023-09-25 20:19:36	213	2570	390
https://www.douyin.com/video/7396222323981962550	你有负债吗？你的负债可以当钱花吗？ #短剧 #我的负债是宝贝 #品帅首部短剧 #热门短剧推荐 	品帅有戏	2024-07-28 17:30:51	3	12	0
https://www.douyin.com/video/7396222197104168211	你有负债吗？你的负债可以当钱花吗？ #短剧 #我的负债是宝贝 #品帅首部短剧 #热门短剧推荐 	品帅有戏	2024-07-28 17:30:41	1	123	17
https://www.douyin.com/video/7349161552928427276	#别走捷径#脚踏实地#羡慕别人不如提升自己	武汉老范很懂“行”	2024-03-22 20:20:24	2	22	3
https://www.douyin.com/video/7331335225752030483	越买房越有钱💰#背债人#法律咨询 #每天学点法律知识	桃哥	2024-02-03 19:26:07	6	8	1
https://www.douyin.com/video/7351717635672886555	农商银行，负债人的最后一根稻草？#中小微企业 #负债 #银行贷款#昆山	金融届孙权（昆山）	2024-03-29 17:39:26	30	234	44
https://www.douyin.com/video/7395901666148584714	特斯拉带着我流浪还债，还是在拆东墙补西墙的还债，这几天在为还前妻信用卡跑说顺风车，昨天抖音短视频又发了600工资#负债 #负债人的心声 #负债前行 #顺风车 #负债跑顺风车 #特斯拉 #还债 #还债的日子谁能懂 #特斯拉跑顺风车 #一地鸡毛的周周 	一地鸡毛的周周	2024-07-26 19:16:15	174	793	41
https://www.douyin.com/video/7324989343443979572	#银行贷款 #金融常识 #宁德	宁德金石信息咨询有限公司	2024-01-17 17:00:00	2	38	6
https://www.douyin.com/video/7356915243873733940	“昨天搞活动，今天卷钱跑路！”闭店产业链背后：偏远地区老人成职业背债人。	《电商》杂志社	2024-04-12 17:49:05	1163	9870	1611
https://www.douyin.com/video/7396248520392543538	（第176集）负债人上岸难不难啊？ #轻资产创业 #说真话 @情怀奶奶	北京哈姐	2024-07-27 17:42:00	30	215	13
https://www.douyin.com/video/7330135493209869578	谨防黑中介，勿当背债人！#创作灵感 #背债人 #贷款 #说真话 #认知	邱小邱·魔都金融	2024-01-31 13:50:52	5	18	1
https://www.douyin.com/video/7396521090987592971	我们这一代人都在经历什么！#贵阳 #金融大师兄	金融💵大师兄	2024-07-28 11:19:37	10	85	12
https://www.douyin.com/video/7396155929844092172	修车大哥负债千万出来旅行 生活不易迫于无奈 一边旅行一边打零工 #汽车电工 #户外生活 #床车旅行	央美流浪哥	2024-07-27 11:42:41	439	2113	497
https://www.douyin.com/video/7291103498874244410	别再被骗了 求你们了 #银行贷款 #上海同城 #防骗	上海居间李书记	2023-10-18 09:25:33	13	100	20
https://www.douyin.com/video/7329755185574645026	#上热门 #扭开龙年好运 #贷款 #财经 #反诈 什么叫做职业背债人 每天分享贷款小知识	沪上财融精灵	2024-01-30 13:14:36	16	75	4
https://www.douyin.com/video/7368028780037688586	替人担保，结果对方是职业背债人。	律师老韩	2024-05-14 14:00:00	386	5116	375
https://www.douyin.com/video/7368028780037688586	替人担保，结果对方是职业背债人。	律师老韩	2024-05-14 14:00:00	386	5116	375
https://www.douyin.com/video/7395397941722090786	机会点，要刁钻才有戏 #直投 #创业 #孵化 #负债 #不良资产处置	玉珑法务	2024-07-28 11:31:00	0	12	1
https://www.douyin.com/video/7396301969029188874	接手股权之后 发现公司竟然负债上千万 #股权 #股权纠纷 #股权转让 #公司负债	潘律师_允安	2024-07-28 05:30:00	4	155	3
https://www.douyin.com/video/7355772730203049250	奇怪的赖账人，普通农民上海有房负债千万 朋友买房放在自己名下，因无知成为背债人#普法宣传 #背债人 #卖房 #买房 #中介	喵喵625	2024-04-09 15:55:14	159	2889	966
https://www.douyin.com/video/7303448813732236578	95后轻资产创业，挑战还清60万。#创业vlog #创业 #轻资产创业 #创业日记 #创业vlog真实经历	JIM（创业vlog）	2023-11-20 15:51:52	6	89	8
https://www.douyin.com/video/7396167727871790348	如果把八百万老赖团结在一起，能不能干一件惊天动地的大事业？ #负债 #老赖 #破产 #重头再来 #被执行人	咔姆有道	2024-07-27 12:28:28	108	195	9
